"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"315",2.13054966926575,2.06543445587158,816.150146484375,9.17553186208231e-12,9.49143368067507e-12,8.94632718601018e-12,0.51100617647171,2.35031005074715e-12,2.02117919921875,4.22805364053147e-08,5.40828562489715e-11,1.02534335189031e-11,0.364898771047592,0.000825599883683026,664.692810058594,292.191009521484,5.82601458395948e-12,1.51441987839007e-08,5031.1279296875,2.51508119886168e-10,1.03671420406681e-11,4.82246100830253e-08,7.78235375448189e-12,0.0509957075119019,4.58251523971558,5.18218176703833e-11,4.17852544784546,3.85956022697087e-09,9.14585854966399e-12,7.34282513265017e-12,1.10241737960592e-09,5.32135313591198e-09,77.4021987915039,0.666666686534882,"4FGL J0211.2+1051 ","3FGL J0211.2+1051 ","bll","MG1 J021114+1051            "
"318",1.99141180515289,1.93116617202759,2166.66577148438,7.66762006535263e-14,7.80708844468937e-14,7.27163893877482e-14,0,5.36783616687797e-13,1.83303725719452,3.07883163408462e-09,1.00174495434868e-11,7.40462758382771e-13,0.349624514579773,0.000638729019556195,38.5272254943848,14.2929363250732,3.43323026258391e-13,5.24881638153119e-10,361.615905761719,1.42753127027606e-11,3.60729756612374e-13,2.40013564578589e-09,3.84631372975577e-13,0.0486977249383926,0.91446441411972,3.79043975026749e-12,1.13333415985107,2.37896341515054e-10,5.72143623710913e-13,7.38966613594849e-13,1.07523698278378e-10,3.38542666122876e-10,13.2899255752563,0.666666686534882,"4FGL J0212.4-3502 ","3FGL J0212.8-3504 ","bll","RBS 0292                    "
"320",2.050785779953,1.9162312746048,1698.4677734375,2.67260145221312e-13,2.84478007556849e-13,2.37851134187589e-13,0.543614029884338,3.10845695971479e-13,1.69827747344971,7.63550112026223e-10,8.33082387796669e-12,1.97435234936157e-13,0.356853127479553,0.00210553896613419,94.4343643188477,19.3101806640625,6.13260473219385e-13,1.32355926218963e-09,543.879821777344,2.69846627681813e-11,9.53852339995176e-13,9.34892181031488e-12,1.55805897883828e-15,0.142644584178925,3.2442729473114,5.81381557479554e-12,2.36299300193787,5.45813116925586e-10,1.32175086847708e-12,1.19171794828177e-12,1.78726353161629e-10,7.50162987284142e-10,17.8240432739258,0.666666686534882,"4FGL J0212.9+2244 ","3FGL J0213.0+2245 ","bll","MG3 J021252+2246            "
"323",1.87848293781281,1.95096302032471,4074.61865234375,2.79253379589176e-14,2.55993143349897e-14,2.88454867901789e-14,0,1.04173256392642e-12,1.95884799957275,4.85808904215901e-09,1.8554777506119e-11,1.1815094258863e-12,0.222241565585136,-0.000166718411492184,55.9916725158691,11.2042026519775,7.43894420889013e-13,5.66578228777814e-10,420.212738037109,3.05871925010415e-11,3.94631809869095e-13,5.83119273353527e-13,9.38680059262644e-17,-0.0547150857746601,1.51365721225739,5.29118198908107e-12,0.919513404369354,2.97460889253642e-10,7.23438453240077e-13,7.84209665521257e-13,1.12590055334483e-10,4.51622461650203e-10,13.6973352432251,0.666666686534882,"4FGL J0214.3+5145 ","3FGL J0214.4+5143 ","bll","TXS 0210+515                "
"329",1.89932692050934,1.75999104976654,3736.95727539062,2.69209550891837e-14,2.90018151909242e-14,2.35332722276285e-14,0,3.32879855407739e-13,1.56013894081116,2.77763523293117e-09,5.98082521008347e-12,6.74138045733685e-13,0,0.00111627322621644,39.255859375,4.75141048431396,8.50259966600486e-13,5.75495207044696e-10,265.470306396484,3.50330632559182e-11,3.99851077812277e-13,9.88707987009674e-12,1.59025851281168e-15,0.142523869872093,1.90761911869049,3.64867814781067e-12,1.72475183010101,1.83966120115286e-10,4.46489714775108e-13,6.68931815321627e-13,9.62776039448165e-11,3.14968578996044e-10,10.7544813156128,0.666666686534882,"4FGL J0216.5+2313 ","                  ","bll","RBS 0298                    "
"331",1.97696685791016,1.79727184772491,1576.23986816406,2.87150918277732e-13,3.03399774921609e-13,2.67265078341197e-13,0.51360958814621,2.53543063280515e-13,1.65708899497986,1.49562251472446e-09,6.31417574475934e-12,3.8703632312953e-13,0.323799312114716,0.00161354034207761,110.24006652832,29.1115703582764,1.21919260711451e-12,1.25559596053648e-09,597.156616210938,5.26657745192338e-11,9.10834558817686e-13,1.10099993358426e-11,1.83281095006004e-15,0.122324720025063,3.28261923789978,6.06848208836719e-12,3.20723247528076,4.80645356848441e-10,1.17572596623761e-12,1.20939987625218e-12,1.78277531626136e-10,7.34184768536039e-10,23.3900413513184,0.666666686534882,"4FGL J0216.8-6635 ","3FGL J0217.0-6635 ","bll","RBS 0300                    "
"333",2.33131432533264,2.27062439918518,1047.80615234375,4.81226657914752e-13,5.00340220643825e-13,4.31114020350842e-13,0.305442273616791,4.11188120838101e-16,2.01513934135437,6.35861052700193e-09,8.7588195770154e-15,1.47940069483016e-12,0,0.00303416373208165,65.1186599731445,5.58707666397095,2.38019266839487e-13,1.53277202041835e-09,592.892944335938,1.02303035834361e-11,1.01254985299115e-12,1.04822364122015e-08,1.65739297286471e-12,0.122386738657951,1.94384777545929,4.47912887335811e-12,1.86693298816681,2.92002283464043e-10,6.79375446958203e-13,4.10951275179455e-13,6.22087520385506e-11,3.60401097854179e-10,11.7241134643555,0.666666686534882,"4FGL J0217.0-0821 ","3FGL J0217.1-0833 ","fsrq","PKS 0214-085                "
"334",2.2260901927948,2.1889317035675,1141.88122558594,1.44432285142243e-12,1.45732189336945e-12,1.36342716630655e-12,0.636482894420624,5.06942090302415e-13,2.0525803565979,1.92631190998327e-08,1.03807726303806e-11,4.52756322016912e-12,0.232128366827965,0.0013583943946287,219.440353393555,32.1554565429688,1.33982874708088e-12,4.66744953797615e-09,1858.64855957031,5.70047897774373e-11,3.12088918076603e-12,2.49545095698522e-08,3.96205767846936e-12,0.0508370622992516,2.01018500328064,1.72638847661943e-11,2.51888513565063,1.17219067785612e-09,2.75509259503592e-12,2.18470966144302e-12,3.26734500566417e-10,1.48922618681269e-09,31.3079109191895,0.666666686534882,"4FGL J0217.2+0837 ","3FGL J0217.2+0837 ","bll","ZS 0214+083                 "
"335",2.96774244308472,2.92812609672546,357.743194580078,1.99101169578997e-11,2.04267002618108e-11,1.77884495328184e-11,0.529647767543793,5.6253563201817e-18,2.65571999549866,3.24454596523083e-08,1.46967720531138e-16,7.11682882764686e-12,0.215152069926262,0.00665002129971981,126.418212890625,18.2823619842529,8.51111212371983e-17,4.8575836686382e-09,1832.23815917969,3.88019652148327e-15,2.99300189667007e-12,3.24097051418448e-08,4.99973760309524e-12,0.109826654195786,1.91710114479065,1.29276624127872e-11,1.97930181026459,3.50734580267797e-10,7.69327418610743e-13,1.37211476989446e-13,2.22691552698162e-11,4.28092145066117e-10,12.4942464828491,0.666666686534882,"4FGL J0217.4+7352 ","3FGL J0217.5+7349 ","fsrq","S5 0212+73                  "
"336",2.21552157402039,2.13782358169556,643.687744140625,1.02436323312638e-11,1.05131164190864e-11,9.85467610292723e-12,0.78726863861084,2.63825392738878e-13,2.0312294960022,3.21074935527577e-08,6.48809695205643e-12,7.73457686786827e-12,0.588415384292603,0.00178738089744002,833.417236328125,411.600616455078,2.82920995658964e-12,9.83532100207185e-09,3621.84814453125,1.24118049171784e-10,6.65978513655907e-12,4.63717420018384e-08,7.46917198229946e-12,0.062098141759634,4.35412549972534,3.15848597276513e-11,4.94953918457031,2.44401587856657e-09,5.72509834678714e-12,4.20890145652608e-12,6.4241312269786e-10,3.15399040218267e-09,60.859447479248,0.666666686534882,"4FGL J0217.8+0144 ","3FGL J0217.8+0143 ","fsrq","PKS 0215+015                "
"338",1.91048347949982,1.89427709579468,3674.890625,2.75838515440344e-14,2.77331834526353e-14,2.60959619392169e-14,0,1.1159238680683e-12,1.79420137405396,1.07558595005813e-13,2.01429047053114e-11,2.60758464154971e-17,0.317441433668137,0.00036644289502874,60.8234443664551,12.445743560791,5.51532777781638e-13,9.74013203425272e-10,296.233551025391,2.27498228588807e-11,6.75843658381331e-13,2.08319635413429e-13,3.34916860431575e-17,0.0300012435764074,0.707090139389038,3.90948731721075e-12,0.943964779376984,2.17487625131518e-10,5.27263671092071e-13,5.20338275505211e-13,7.49901876706538e-11,3.39349770506203e-10,11.985915184021,0.666666686534882,"4FGL J0219.0+2443 ","3FGL J0219.0+2440 ","bll","87GB 021610.9+243205        "
"339",2.09837746620178,2.11264801025391,2426.79272460938,4.90377019318668e-14,4.64622135524454e-14,4.76153133848606e-14,0,3.12037762526033e-20,1.99644732475281,4.28444479894097e-09,6.07954382374171e-19,1.01963023527857e-12,0.603247344493866,0.000373619375750422,47.1415557861328,18.7570133209229,8.9010867903791e-13,9.4147623030949e-10,316.625457763672,3.74020016347121e-11,6.38949722124582e-13,1.98289225039616e-08,3.16420457543987e-12,-0.0164390206336975,0.316836506128311,3.08196545541206e-12,0.565007448196411,1.1728511217779e-10,2.79120070155806e-13,4.31217914024021e-13,6.35388686109906e-11,2.76862283099533e-10,9.83484077453613,0.666666686534882,"4FGL J0219.1-1724 ","2FGL J0219.1-1725 ","bll","1RXS J021905.8-172503       "
"340",2.22240996360779,2.21073651313782,2303.33569335938,3.55952992233365e-14,3.5755493482453e-14,3.41156580253594e-14,0,1.89575812730228e-13,2.10244560241699,8.06579636414284e-10,3.87653494374196e-12,1.89644537595436e-13,0.331384837627411,0.00056646775919944,45.2424049377441,12.6768465042114,2.27384896935717e-13,8.73651206934056e-10,224.369384765625,9.67093679443698e-12,5.8441559968106e-13,2.63111088472101e-10,4.17805370920947e-14,0.0326761193573475,0.406493455171585,2.05572885103589e-12,0.495629757642746,9.16842227138837e-11,2.15569668235785e-13,2.49825442451279e-13,3.73467611003431e-11,1.77663397882277e-10,4.98136568069458,0.666666686534882,"4FGL J0219.5+0724 ","                  ","bll","GB6 J0219+0727              "
"341",2.73551106452942,2.48900675773621,540.828979492188,1.77529020130296e-12,1.83652637368581e-12,1.28036025792005e-12,0,1.03390901221585e-17,1.41554796695709,5.77986059013824e-09,2.52522967949609e-16,1.29460797550912e-12,0.370508551597595,0.0228053163737059,44.5265045166016,12.9006805419922,3.60113493265267e-18,1.59730195736785e-09,476.918487548828,1.60774979611204e-16,1.00870191106078e-12,4.28126023521713e-09,6.66353365715022e-13,0.448250323534012,2.3262894153595,2.80599393547021e-12,2.31106877326965,9.84382922397664e-11,2.20488029418521e-13,4.0211184940608e-14,6.36753063470996e-12,1.37333436289744e-10,4.61446666717529,0.666666686534882,"4FGL J0220.2+3246 ","                  ","fsrq","CRATES J022048+324116       "
"342",1.75173926353455,1.57825839519501,6195.6220703125,4.63687011150685e-15,5.31715149408346e-15,3.68877215760149e-15,0,2.00057947096453e-13,1.2781423330307,4.77788308916871e-10,3.37773168809785e-12,1.17675034755522e-13,0,0.00123250216711313,39.6798553466797,8.53814697265625,3.25170581650172e-13,1.35642460263007e-13,79.4058380126953,1.3202690676839e-11,9.59161249752803e-17,8.38500879840609e-10,1.3566203011222e-13,0.236766770482063,1.67730438709259,1.4945854883569e-12,1.33195948600769,2.98666577580597e-11,7.35589364485138e-14,4.23155840879527e-13,5.98417634889437e-11,1.16022656759807e-10,6.06485939025879,0.666666686534882,"4FGL J0220.8-0841 ","                  ","bll","RX J0220.8-0842             "
"343",2.2902512550354,2.25648665428162,777.617431640625,1.85734674168492e-11,1.91187534553938e-11,1.79678771861091e-11,1.78963267803192,2.16896379329201e-12,2.18879675865173,9.98665043994151e-08,5.30492490213863e-11,2.37504980959979e-11,1.0667849779129,0.00102517800405622,6419.564453125,3327.03295898438,4.94507169587766e-12,3.04873886136647e-08,10557.43359375,2.17392548407247e-10,2.03969115902813e-11,1.6147546944012e-07,2.58527158014665e-11,0.0503308214247227,5.53253698348999,8.68206548321204e-11,4.83468151092529,6.02986416353701e-09,1.40213457164307e-11,9.85945179665659e-12,1.51327284036995e-09,7.98341304175665e-09,110.068458557129,0.666666686534882,"4FGL J0221.1+3556 ","3FGL J0221.1+3556 ","fsrq","B2 0218+357                 "
"345",2.52624750137329,2.52658796310425,702.3583984375,1.41803040663857e-12,1.42615411667657e-12,1.43326127875765e-12,0.567532479763031,2.78015512087532e-13,2.55434465408325,1.11742739505871e-08,6.34523726963931e-12,2.55203193647024e-12,0.467332690954208,-0.000278019171673805,96.6378326416016,34.0028381347656,2.23503561578436e-13,2.09112926974342e-09,933.820495605469,9.78628116043989e-12,1.35128486091624e-12,1.25953331098216e-10,1.97636181644431e-14,-0.00245564430952072,0,5.84592964314457e-12,0.486964076757431,2.39987169026179e-10,5.48093688490514e-13,4.56499530017418e-13,7.06438380015939e-11,3.84474313497307e-10,13.7868900299072,0.666666686534882,"4FGL J0222.0-1616 ","3FGL J0222.1-1616 ","fsrq","PKS 0219-164                "
"346",1.96168386936188,1.88296270370483,1211.33972167969,1.03842082502248e-11,1.06742965161333e-11,1.018279991577e-11,0.484339624643326,1.86634024207377e-11,1.84846615791321,6.76156872714273e-08,3.89356269447916e-10,1.67260025274452e-11,0.401885390281677,0.000548466807231307,1537.73608398438,976.107727050781,2.59749478870308e-11,3.18755155603867e-08,11916.490234375,1.09401365744333e-09,2.2379511438464e-11,9.54459054014478e-08,1.55191675482724e-11,0.044980064034462,5.03398609161377,1.57772711562032e-10,5.29624128341675,1.03800008588451e-08,2.51530515166243e-11,2.72821522318001e-11,3.98250188382576e-09,1.59635451524309e-08,163.84748840332,0.666666686534882,"4FGL J0222.6+4302 ","3FGL J0222.6+4301 ","bll","3C 66A                      "
"347",2.52746891975403,2.34153318405151,780.438903808594,4.4833220794703e-13,4.78558598998591e-13,3.96307661167106e-13,0,2.43177054563789e-17,2.05882787704468,1.20502896550079e-09,5.55241214232627e-16,2.75178371842572e-13,0,0.00538899749517441,51.5237007141113,3.69210934638977,1.69805369915449e-16,8.16993694918722e-10,374.745330810547,7.435917590763e-15,5.27868222223449e-13,5.03857844336153e-09,7.90576913829721e-13,0.228301241993904,1.18978214263916,2.11054589603632e-12,1.20819664001465,1.37417285883679e-10,3.13803806073834e-13,1.24568825849054e-13,1.92798017134566e-11,1.38595704357591e-10,5.87115240097046,0.666666686534882,"4FGL J0223.0-3447 ","                  ","fsrq","PKS 0220-349                "
"348",2.04519891738892,2.00222730636597,3919.89111328125,3.60619296739789e-14,3.66423166494375e-14,3.3781913491614e-14,0.383151203393936,6.8844848441843e-13,1.8566620349884,2.29002439233739e-09,1.31310561382603e-11,5.47842804107801e-13,0.201783567667007,0.000602733693085611,74.9572677612305,9.86569881439209,6.39875901830428e-13,1.28500188267822e-09,521.919799804688,2.67472970855165e-11,8.77549497912272e-13,1.18025464401761e-10,1.88736965509376e-14,0.0547742620110512,1.12523818016052,5.82385485323189e-12,1.2980090379715,3.16901949126702e-10,7.58124845453428e-13,8.90489017160018e-13,1.30394930963895e-10,5.24074394991914e-10,11.7337131500244,0.666666686534882,"4FGL J0223.0+6821 ","3FGL J0223.3+6820 ","bll","NVSS J022304+682154         "
"349",1.86434102058411,1.66040909290314,3466.09423828125,2.96152059581396e-14,3.00069180386633e-14,2.50014445994998e-14,0,3.40544134775148e-13,1.24957752227783,2.30647900778536e-09,6.02981770417288e-12,5.61734361283206e-13,0.416966617107391,0.00208753068000078,56.9485931396484,13.4618787765503,8.44728638167008e-13,5.25664900496992e-10,230.084823608398,3.46845226151249e-11,3.66751252848033e-13,9.85529407106049e-14,1.58735628676681e-17,0.148970946669579,1.76264560222626,3.40423761228947e-12,2.33481526374817,1.17305276603474e-10,2.8569261214563e-13,7.2964144491941e-13,1.04579567228313e-10,2.88135515447152e-10,11.9103050231934,0.666666686534882,"4FGL J0223.1-1117 ","3FGL J0222.9-1117 ","bll","1RXS J022314.6-111741       "
"353",2.22303509712219,2.24293184280396,1818.076171875,1.0207079728956e-13,9.78670134299184e-14,1.01708707645268e-13,0.317669600248337,2.18913781416599e-13,2.20419979095459,4.69881156206498e-09,4.47752121837675e-12,1.10472644487131e-12,0.20943982899189,7.75208536651917e-05,67.4233627319336,12.3447275161743,6.01107976328646e-13,1.00979447026361e-09,465.413757324219,2.55673537896683e-11,6.75437678877844e-13,2.19693568892509e-10,3.48852213392578e-14,-0.024208078160882,0.497245758771896,3.62334402932707e-12,0.132071137428284,2.4278584698223e-10,5.70807995054629e-13,2.61238838721034e-13,3.90557933216407e-11,3.13044007382857e-10,10.5508470535278,0.666666686534882,"4FGL J0224.0-7941 ","3FGL J0224.1-7941 ","bll","PMN J0223-7940              "
"355",2.53906154632568,2.52384972572327,827.812072753906,6.68276306688143e-13,7.12141229233104e-13,6.09490431215109e-13,0.654860019683838,8.07236692414333e-17,2.32658100128174,8.05889399657644e-09,1.85039958920977e-15,1.83830966941911e-12,0.474084407091141,0.00263940542936325,75.2331314086914,21.102611541748,1.89849966802068e-13,1.36150835050586e-09,538.593017578125,8.32275914852687e-12,8.78548210743457e-13,2.66101451984468e-09,4.17337198870341e-13,0.117757000029087,1.44788670539856,3.78541078691064e-12,1.00734865665436,2.21990634208247e-10,5.0638155777924e-13,1.22577932504774e-13,1.89962091196039e-11,2.44994913245478e-10,7.04362344741821,0.666666686534882,"4FGL J0224.2+0700 ","                  ","fsrq","PKS 0221+067                "
"357",2.93719244003296,2.6970682144165,311.814697265625,1.63823832971532e-11,1.69982847242345e-11,1.16696478869027e-11,0.818584084510803,1.54676942924098e-18,1.60505759716034,1.47697338803709e-08,5.5647642649774e-17,3.48840813006734e-12,0.660131394863129,0.0329921841621399,120.045997619629,36.3653755187988,2.21557919847499e-20,2.51316345512009e-09,882.314025878906,1.16884539321895e-18,1.51298971181463e-12,1.84619235454875e-08,3.03143296055686e-12,0.443158656358719,3.26154804229736,5.83562278361205e-12,3.28772139549255,1.24915841559492e-10,2.48414461744006e-13,2.33485492178485e-17,4.47246101644479e-15,1.33994898510181e-10,8.17880058288574,0.666666686534882,"4FGL J0224.9+1843 ","                  ","fsrq","TXS 0222+185                "
"362",2.11903834342957,1.97496056556702,2025.47058105469,1.05841618564147e-13,1.08771566515072e-13,8.98462687169872e-14,0.965889155864716,1.53782937989747e-13,1.5995956659317,1.08753721306254e-10,3.0208140676391e-12,2.58293498487392e-14,0.990666389465332,0.00289298268035054,128.597213745117,59.7135314941406,3.6585017242248e-13,1.05194020161292e-09,381.824340820312,1.54040131344901e-11,7.12194300929447e-13,2.79185190521503e-08,4.45145873287367e-12,0.158468991518021,2.03256797790527,3.97823397488284e-12,2.18178081512451,2.0044887971693e-10,4.76072414996864e-13,8.38246356008043e-13,1.2381243252868e-10,3.56267237933139e-10,9.46199607849121,0.666666686534882,"4FGL J0226.5+0938 ","3FGL J0226.3+0941 ","fsrq","PMN J0226+0937              "
"363",2.0166449546814,1.97399914264679,3424.35864257812,2.88224203889593e-14,2.8854045211078e-14,2.76213022587643e-14,0,3.65958430009403e-13,1.89284777641296,3.24091864456477e-09,6.89998188793672e-12,7.77507886632473e-13,0.629999339580536,0.000382980419090018,47.3109893798828,21.8039608001709,5.64322514499255e-13,7.84445286505786e-10,368.10791015625,2.35228919676089e-11,5.37514965263247e-13,9.42336486620121e-11,1.50861921154218e-14,0.031214015558362,0.404052466154099,3.59101225318181e-12,0.723084211349487,2.19765927678139e-10,5.2722626611712e-13,5.3513953251344e-13,7.80978545722455e-11,3.22233767446889e-10,11.8063583374023,0.666666686534882,"4FGL J0226.5-4441 ","3FGL J0226.5-4442 ","bll","RBS 0318                    "
