"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"53",1.86680734157562,1.72162425518036,4172.71435546875,1.20654862782645e-14,1.24510743105795e-14,1.03224720438e-14,0,2.52786967790478e-13,1.42117023468018,1.12271014707233e-09,4.48057693377968e-12,2.73364908183818e-13,0.531143963336945,0.00136412493884563,47.1183395385742,16.114429473877,4.55859146004239e-13,4.12061551546827e-10,125.783004760742,1.87221436270812e-11,2.87406979725818e-13,3.46851085179789e-12,5.58605523220002e-16,0.132015407085419,1.26103627681732,1.98516355263967e-12,1.42566585540771,8.85825926499884e-11,2.15686775622941e-13,3.5305130130156e-13,5.06177218195791e-11,1.68277947132367e-10,7.1000337600708,0.666666686534882,"4FGL J0021.0+0322 ","3FGL J0020.9+0323 ","bcu","2MASS J00205023+0323578     "
"60",2.76526308059692,2.73197817802429,453.924957275391,3.98278198615598e-12,4.18196076726329e-12,3.6696457504648e-12,0.650246620178223,3.98474837896638e-17,2.51466727256775,1.22663585955252e-08,9.82128031956902e-16,2.74002652164707e-12,0.461667001247406,0.00453430972993374,104.125053405762,29.8710289001465,2.06936601023003e-17,1.80945791683484e-09,1000.56646728516,9.26399299137318e-16,1.13901791644333e-12,6.90948054327123e-09,1.07418880648108e-12,0.119256108999252,1.92175161838531,5.01313530618108e-12,1.60844838619232,1.85736814817261e-10,4.14893949274645e-13,2.47998290740098e-13,3.93973152712501e-11,2.34099906126772e-10,12.6227140426636,0.666666686534882,"4FGL J0023.7-6820 ","3FGL J0021.6-6835 ","bcu","PKS 0021-686                "
"63",2.55969500541687,2.5828857421875,892.065307617188,3.72723905775821e-13,3.5168376999635e-13,3.7893687211514e-13,0,1.25798988739011e-13,2.61268091201782,6.92321044937216e-09,2.90372695506413e-12,1.57619306061924e-12,0.447689741849899,-0.000416035967646167,44.8038291931152,13.9787750244141,1.0016169895238e-15,8.76012540285132e-10,487.637939453125,4.39946473348996e-14,5.63973292979497e-13,1.89617122003938e-08,2.9714507764067e-12,-0.0470818616449833,0.727620601654053,2.87653277933342e-12,0.600242555141449,9.83450820779552e-11,2.2390021694324e-13,2.72683080542596e-13,4.23555183981517e-11,1.81308482116727e-10,6.09216928482056,0.666666686534882,"4FGL J0024.4+4647 ","                  ","bcu","B3 0021+464                 "
"66",2.20637631416321,1.88661313056946,1588.61669921875,1.78705913457013e-13,1.80106174115305e-13,1.59137405943838e-13,1.75832056999207,2.55894360911751e-17,1.46465492248535,2.69806199604261e-09,5.20059065493709e-16,6.35362313976262e-13,1.09283840656281,0.00453758891671896,196.642471313477,80.9108810424805,2.46983613031923e-13,1.13192222261915e-09,566.496826171875,1.04881433399262e-11,7.58590130815751e-13,3.73901708206059e-11,5.94110560918413e-15,0.216592907905579,1.68838906288147,4.19071027879525e-12,2.41347479820251,2.78211426119057e-10,6.55155617257375e-13,6.7439597743052e-13,1.00629275745501e-10,3.6495986788232e-10,12.8908672332764,0.666666686534882,"4FGL J0025.7-4801 ","                  ","bcu","MRSS 194-093029             "
"68",2.18712472915649,1.90222644805908,2446.705078125,6.88885323026252e-14,7.38297769274643e-14,4.79736693079214e-14,0,5.47566963381605e-17,0.914707124233246,2.0651098608937e-09,1.96996464246182e-15,6.02288509864157e-13,0,0.00743029313161969,41.5397834777832,6.55779886245728,3.21160985175886e-13,1.54147847264419e-10,228.881683349609,1.5483635207314e-11,1.25279832081243e-13,1.13468798801364e-08,1.96688997554373e-12,0.443643093109131,3.32733035087585,1.89191934688027e-12,3.2527768611908,2.70955868852951e-10,6.77823519968507e-13,4.60504084951602e-13,7.19864931553182e-11,3.45425327230586e-10,7.89897346496582,0.666666686534882,"4FGL J0028.1+7505 ","3FGL J0028.6+7507 ","bcu","GB6 J0028+7506              "
"70",2.2594096660614,2.27185416221619,1623.93994140625,9.07792382389382e-14,8.66308638865741e-14,8.75668488458173e-14,0,3.35265556350845e-19,2.12561440467834,2.41438113945946e-09,6.9527103016787e-18,5.65641717492626e-13,0.48356294631958,0.000738788687158376,45.6155662536621,15.2713565826416,1.14666685435e-13,8.09106726062936e-10,327.176940917969,4.89442427559217e-12,5.38930228569101e-13,5.54124879315054e-09,8.78635272177908e-13,-0.00968120153993368,0.150778010487556,2.4492645325086e-12,0.552817642688751,9.1992462258883e-11,2.15520147301557e-13,4.74268736262717e-13,7.12029116223256e-11,2.07368872073843e-10,6.22677183151245,0.666666686534882,"4FGL J0028.9+3553 ","                  ","bcu","GB6 J0028+3550              "
"72",1.53391242027283,1.14328908920288,13235.658203125,1.25935831570321e-15,1.33618102764562e-15,7.46037185546671e-16,0,8.64961964899824e-13,0.00440551340579987,3.38975147483103e-16,1.32983407272191e-11,8.53242294844703e-20,0,0.0028519204352051,28.7760047912598,6.51992464065552,2.42071879034966e-13,2.11168530578343e-11,38.3017768859863,9.61700597629234e-12,1.53273457836368e-14,1.11261542201646e-08,1.81584391620304e-12,0.52665638923645,2.18658232688904,1.10691176277017e-12,2.28135347366333,1.94650839432822e-15,4.89960128561748e-18,1.60717224034421e-13,2.21423990254266e-11,6.71639688309966e-11,5.4575252532959,0.666666686534882,"4FGL J0029.4+2051 ","                  ","bcu","NVSS J002928+205332         "
"75",2.39239525794983,2.27150464057922,474.463287353516,1.47325519839203e-11,1.52401112563094e-11,1.39391363035424e-11,1.22623479366302,1.51081842871781e-21,2.10378837585449,2.64018851225956e-08,4.33002458107286e-20,6.30250582625558e-12,0.921607613563538,0.00377264292910695,1364.45483398438,695.065551757812,4.63168728630919e-13,7.88444332044946e-09,2624.55053710938,2.11778268532914e-11,5.22682504916494e-12,1.4495509681467e-08,2.33277264692633e-12,0.101390011608601,4.34153890609741,1.97336140483895e-11,4.53812265396118,1.35071787088492e-09,3.08255808031954e-12,1.91242074260023e-12,3.03883918029157e-10,1.71443714780395e-09,43.0819511413574,0.666666686534882,"4FGL J0030.6-0212 ","3FGL J0030.7-0209 ","bcu","PKS B0027-024               "
"77",2.23932933807373,2.17895340919495,1110.95361328125,5.53176970376212e-13,5.79568457028529e-13,4.9155747831528e-13,2.29255104064941,1.20370991866472e-16,1.88614678382874,4.1450078924754e-09,2.47732827226297e-15,9.72983846270203e-13,1.40111517906189,0.00339667056687176,621.871948242188,280.628753662109,4.53462652627232e-13,1.98968108655606e-09,838.617736816406,1.93179586910341e-11,1.32836417646859e-12,3.69917827923102e-13,5.87016331759892e-17,0.141483336687088,2.75002479553223,5.84286221835817e-12,2.52004837989807,4.16950418635764e-10,9.78734020912198e-13,5.07634353389547e-13,7.60356569373677e-11,5.00485042298493e-10,18.3894805908203,0.666666686534882,"4FGL J0032.3-5522 ","3FGL J0032.3-5522 ","bcu","SUMSS J003210-552228        "
"80",2.53141069412231,2.50071501731873,791.143798828125,5.55794288630701e-13,5.64469261263301e-13,5.34524735671532e-13,0,5.85929891302843e-14,2.41943359375,4.85687490225928e-09,1.33963239806745e-12,1.10869635954608e-12,0.761871635913849,0.00120093952864408,58.5452308654785,22.9088478088379,8.68367742079199e-14,9.76252523265941e-10,492.884552001953,3.80406513580955e-12,6.3048958415246e-13,1.94163980141333e-13,3.04605720239631e-17,0.043137963861227,0.462774664163589,2.95056513943681e-12,0.363097101449966,1.94481264426116e-10,4.43949429084975e-13,8.04742692839602e-14,1.24606661794369e-11,1.92808630172792e-10,6.51664209365845,0.666666686534882,"4FGL J0033.9+3858 ","                  ","bcu","MG3 J003408+3901            "
"81",2.50118637084961,2.49931001663208,958.329040527344,3.73260558746147e-13,3.87690313879974e-13,3.75423189714549e-13,0.812329411506653,1.58949960940742e-13,2.51384377479553,6.51136256024643e-09,3.59683398516719e-12,1.49061275475648e-12,0.859504401683807,-0.000114306953037158,108.75269317627,42.1224670410156,1.72651471027838e-13,1.22410326319766e-09,566.689208984375,7.54184041606987e-12,7.93233859673614e-13,3.65182301065303e-10,5.73576085173728e-14,0.0236417278647423,0.404980152845383,3.31390405568233e-12,0.131945729255676,1.62845709139603e-10,3.72794324706924e-13,2.01718212988235e-13,3.11287697007945e-11,2.24696067308017e-10,9.38699626922607,0.666666686534882,"4FGL J0034.0-4116 ","                  ","bcu","2MASS J00341272-4116243     "
"82",2.59193706512451,2.51659226417542,719.396606445312,5.75265095975608e-13,5.74622001456998e-13,5.11480235335787e-13,0,8.34965904129479e-16,2.17266917228699,3.42448047696564e-09,1.94805465297343e-14,7.77295328796557e-13,0,0.00504088215529919,42.6345329284668,6.96245670318604,1.16975208656788e-17,8.51496706477661e-10,431.879638671875,5.15350250521245e-16,5.46234390184919e-13,1.37627617635694e-10,2.15403155110882e-14,0.107225388288498,1.08131456375122,2.26540921438589e-12,1.341881275177,1.38090566759175e-10,3.13440679661214e-13,1.47863343205774e-13,2.3049657668639e-11,1.36800584749075e-10,6.24222850799561,0.666666686534882,"4FGL J0035.0-5728 ","                  ","bcu","PMN J0035-5726              "
"84",2.7392520904541,2.73393249511719,872.505249023438,9.76583397482855e-13,9.71308211812627e-13,9.44227768889805e-13,0.37432011961937,4.23221699544061e-17,2.58121800422668,1.24195889128487e-08,1.03487107951653e-15,2.78086104490982e-12,0.648719191551208,0.00153541879262775,66.1552963256836,22.6930618286133,5.04173661370136e-14,2.37435937577857e-09,817.094177246094,2.25168755169092e-12,1.49881019054221e-12,1.47094197933129e-10,2.28910586232839e-14,0.0229311492294073,0.34014555811882,7.68078049079302e-12,0.664550364017487,2.82531109618844e-10,6.32613265157816e-13,4.48354000410697e-13,7.10265735115456e-11,3.73727826463721e-10,5.66814279556274,0.666666686534882,"4FGL J0035.8+6131 ","                  ","bcu","LQAC 008+061                "
"86",2.37609505653381,2.32274746894836,971.395141601562,4.93516469010635e-13,5.15205282949904e-13,4.38101188356479e-13,1.66496276855469,1.36970107936634e-18,2.04690074920654,3.40679706667402e-09,2.96568701059167e-17,7.89231527353884e-13,1.45421147346497,0.00331016001291573,181.40625,101.435958862305,3.19975572730599e-13,1.51788870361713e-09,521.526733398438,1.38120669415653e-11,9.97605860766915e-13,8.54776516234779e-09,1.34914974157796e-12,0.123685538768768,1.68106174468994,3.83285764238295e-12,1.60902369022369,2.18705650811835e-10,5.06661769830719e-13,2.98161072654485e-13,4.53661483379442e-11,2.96726726523033e-10,8.80745887756348,0.666666686534882,"4FGL J0036.9+1832 ","                  ","bcu","CRATES J003659.39+183203.7  "
"93",1.80830132961273,1.71197879314423,3772.87744140625,1.69205029490731e-14,1.85442193691805e-14,1.62335473703886e-14,0,5.13530557398385e-18,1.71062898635864,1.72282144106362e-09,8.8809101648788e-17,4.2193120742065e-13,0,0.00025262517738156,42.3745384216309,6.33405447006226,5.49244135415738e-13,2.22474871858225e-10,164.312713623047,2.24266334669654e-11,1.5625832062733e-13,8.21317458488124e-11,1.32582433462372e-14,0.0838478207588196,1.15914976596832,2.65672488349022e-12,0.617321610450745,1.3414361288433e-10,3.28527217366079e-13,5.04631059161653e-13,7.18475279271047e-11,2.1630196245237e-10,9.91574096679688,0.666666686534882,"4FGL J0039.1-2219 ","3FGL J0039.0-2218 ","bcu","PMN J0039-2220              "
"94",2.01266121864319,1.88140869140625,2662.01025390625,4.43405010516588e-14,4.54966603670795e-14,3.39419790017226e-14,0,1.44949082199154e-16,1.20074594020844,7.55682734270013e-13,2.72853537452902e-15,1.81362155098889e-16,0.587190926074982,0.00452796695753932,47.8763122558594,22.6421165466309,4.66505794497613e-13,4.48850318024441e-10,267.795257568359,1.94379252277388e-11,3.07704165966594e-13,8.06531812771452e-15,1.29140905477366e-18,0.254627764225006,2.2992377281189,2.65673073818196e-12,2.31268429756165,1.57683671675457e-10,3.78437271754059e-13,5.07419410308851e-13,7.40176392399761e-11,2.38253861084559e-10,8.82904720306396,0.666666686534882,"4FGL J0039.1+4330 ","3FGL J0039.1+4330 ","bcu","NVSS J003907+433015         "
"97",2.40682148933411,2.06572794914246,999.845520019531,3.10748930927585e-13,3.24984749397808e-13,2.26299000697337e-13,0,2.55141659641552e-17,0.94557785987854,1.22213328346277e-09,5.58570741929606e-16,2.82293936490485e-13,0.459379762411118,0.0157215595245361,51.6895713806152,11.3894929885864,6.85375082967558e-14,7.17265691285718e-10,319.94287109375,2.9671896450284e-12,4.69767399893101e-13,8.23304420379803e-15,1.2979103841956e-18,0.477434813976288,2.2056839466095,2.13633711415584e-12,2.2890796661377,1.58830976149105e-10,3.66875068736131e-13,1.69070242831901e-13,2.58145362724838e-11,1.60608873422952e-10,4.70962524414062,0.666666686534882,"4FGL J0040.9+3203 ","                  ","bcu","TXS 0038+319                "
"98",2.79630970954895,2.57593488693237,624.483581542969,5.13123831619167e-12,5.22834033012121e-12,3.4170179706583e-12,0,2.91799091620403e-16,0.998512744903564,5.1958015667708e-09,1.04979662590428e-14,1.3748367678687e-12,0,0.0305805709213018,43.3791656494141,2.99835062026978,8.81185112399686e-14,4.77873873805379e-09,1081.19470214844,4.64875794109476e-12,3.12578977458566e-12,2.11101252034496e-08,3.65926993567411e-12,0.601607441902161,4.60840654373169,7.9765083427219e-12,4.62534856796265,5.09621511657343e-10,1.04383916874756e-12,2.65966177033505e-14,5.09463478348682e-12,5.32459465407698e-10,9.84297943115234,0.666666686534882,"4FGL J0041.3+6052 ","                  ","bcu","NVSS J004058+605407         "
"100",1.64151442050934,1.45097863674164,8115.26708984375,2.13476273740491e-15,2.21336548908598e-15,1.49306508200427e-15,0,4.35926116168148e-13,0.743825972080231,2.29778079260934e-15,7.02068785052301e-12,5.72186834193436e-19,0.79021418094635,0.00212967698462307,34.479118347168,13.5834856033325,3.66199502362455e-13,6.22032703123665e-11,41.9383087158203,1.47057938743034e-11,4.45699487245429e-14,4.73813262930056e-12,7.69969201498834e-16,0.259092152118683,1.52183473110199,9.9030354229479e-13,1.65079176425934,3.39815293959322e-11,8.46198314869394e-14,7.17256386662674e-14,1.00102643188493e-11,6.8595150393147e-11,4.97817707061768,0.666666686534882,"4FGL J0041.7-1607 ","                  ","bcu","GALEXASC J004141.24-160746.6"
"104",2.11844348907471,2.00891852378845,2730.76586914062,2.65373999359421e-14,2.66474193513951e-14,2.3653898189647e-14,0,1.55949750548051e-17,1.70654201507568,2.87410828643531e-13,3.06265805554576e-16,6.82649527878454e-17,0.422998696565628,0.00173701869789511,52.404670715332,11.4508953094482,3.55136276289358e-13,4.12439360442107e-10,206.779342651367,1.49520378717183e-11,2.79252939132044e-13,1.94466642788882e-09,3.10073960865104e-13,0.103008948266506,0.886561453342438,1.97230231278878e-12,1.1459995508194,1.39446801328269e-10,3.31209831696405e-13,2.46941058096653e-13,3.64716729039927e-11,1.76646960947657e-10,5.88697576522827,0.666666686534882,"4FGL J0043.6+2223 ","                  ","bcu","TXS 0040+221                "
"108",2.39693999290466,2.3670597076416,2332.32421875,8.93880848788949e-14,9.02876948552511e-14,7.98420913259747e-14,0.356189131736755,9.71265168986379e-14,2.11264634132385,5.98016169917059e-09,2.11884025949627e-12,1.38262871204192e-12,0.480717837810516,0.00161461159586906,66.9280471801758,14.6132259368896,2.35525330792227e-13,2.03915795360388e-09,612.366760253906,1.01869684562828e-11,1.33702868655022e-12,1.66464761974794e-08,2.62527478055163e-12,0.0881346762180328,1.25161981582642,5.72499643178292e-12,1.28511095046997,2.98426311440281e-10,6.89969294805776e-13,6.36566699959568e-13,9.70854369120033e-11,4.34586561182115e-10,7.15831422805786,0.666666686534882,"4FGL J0044.8+6802 ","                  ","bcu","LQAC 011+068                "
"109",2.56147718429565,2.54966020584106,543.168823242188,3.30031358145022e-12,3.33358015670859e-12,3.25695069872123e-12,0.881023406982422,1.82348968281835e-13,2.52206778526306,1.32902266969381e-08,4.21154040461391e-12,3.02525279133325e-12,0.628319561481476,0.000509164645336568,272.999420166016,96.8858337402344,9.45583130025629e-14,2.53319853982248e-09,1258.23815917969,4.15403779083223e-12,1.63053988713746e-12,2.17291020732091e-08,3.40488639886949e-12,0.0187655668705702,0.500492930412292,6.94448665239378e-12,0.457765072584152,3.54600182550513e-10,8.07175994880366e-13,3.82745186456104e-13,5.94630941708196e-11,4.3669740046326e-10,18.9247226715088,0.666666686534882,"4FGL J0045.1-3706 ","3FGL J0045.2-3704 ","bcu","PKS 0042-373                "
"113",2.97148418426514,3.12224793434143,314.989135742188,4.04729418382321e-12,6.27143129094954e-12,4.02932114756949e-12,0,8.12760472196064e-17,2.96457815170288,7.38305949710139e-09,2.12557560630075e-15,1.61891929983254e-12,0,0.000171603329363279,37.5475425720215,3.20914793014526,7.53558389190827e-14,6.69069022407598e-10,450.909698486328,3.43659302404209e-12,4.1208713958546e-13,4.45381015054536e-12,6.86976913326858e-16,0.699230194091797,2.08747410774231,2.00804347108563e-12,0.0397328250110149,2.8059637404397e-13,6.15277268407676e-16,3.36040196320317e-14,5.45598332138408e-12,6.60520735329406e-11,4.31549596786499,0.666666686534882,"4FGL J0047.1-6203 ","                  ","bcu","PKS 0045-623                "
"115",1.52850902080536,1.52132964134216,19779.03125,5.45289847651809e-16,5.60961651241909e-16,5.52089139938097e-16,0,6.25857113530082e-13,1.55308818817139,9.1143550497684e-14,9.5997758353672e-12,2.29543662231037e-17,0,-2.22899107029662e-05,31.766056060791,8.64520645141602,2.88393495282563e-13,4.4328356957335e-11,61.1357192993164,1.14510701268444e-11,3.2195945941834e-14,1.37426430912163e-12,2.24335246712203e-16,0.00689379358664155,0.0686765685677528,1.51505056330409e-12,0.0747471451759338,1.14390593351776e-12,2.88091003723472e-15,2.70861675102929e-13,3.72930575309738e-11,9.12807260333715e-11,6.54635334014893,0.666666686534882,"4FGL J0047.9+5448 ","3FGL J0047.9+5447 ","bcu","1RXS J004754.5+544758       "
"117",2.00086283683777,1.97240126132965,2795.7138671875,2.38926581427532e-14,2.59334112344412e-14,2.22133797494377e-14,0,3.45905622938306e-13,1.80585205554962,1.60115676273165e-09,6.48020092447466e-12,3.84721307545785e-13,0.1927749812603,0.000873621960636228,38.1868286132812,7.97697782516479,2.45623074830725e-13,4.07886030506788e-10,173.358139038086,1.02224929909855e-11,2.80010931975883e-13,2.29886964499271e-13,3.68264779175548e-17,0.102016143500805,1.23604369163513,1.92111799558747e-12,0.958094596862793,1.17399687193931e-10,2.82084549945924e-13,2.89923819543972e-13,4.2232592423197e-11,1.7192611223571e-10,6.60339832305908,0.666666686534882,"4FGL J0048.6-2427 ","                  ","bcu","1RXS J004836.9-242631       "
"119",1.8451384305954,1.5731782913208,4959.94775390625,8.24065733592795e-15,8.73816213749776e-15,6.68254742923371e-15,0,2.97454308363296e-13,1.27877140045166,1.14152487462604e-09,5.22459809790266e-12,2.78545036428574e-13,0.435772389173508,0.00154060311615467,46.7936973571777,12.7929944992065,4.36745908535818e-13,2.30448882199141e-10,131.178634643555,1.78985871263082e-11,1.61149861358824e-13,9.33074624509533e-12,1.50401975911111e-15,0.214503556489944,1.52143156528473,1.77886069589739e-12,1.44158947467804,4.7399244251789e-11,1.15659543574453e-13,4.17573419418671e-13,5.97141919245203e-11,1.48719703219058e-10,6.38434553146362,0.666666686534882,"4FGL J0049.1+4223 ","3FGL J0049.0+4224 ","bcu","GALEXASC J004859.14+422351.4"
"120",2.18779230117798,2.05347943305969,1453.12463378906,1.82886014275449e-13,1.90939183409601e-13,1.61674737183051e-13,0,6.02902335423972e-18,1.79001224040985,2.7238638011795e-09,1.21654511479358e-16,6.42598984006842e-13,0.0833025723695755,0.00281922379508615,43.3889617919922,6.80638885498047,4.18876007013749e-13,8.04301847345812e-10,474.454772949219,1.77554134589419e-11,5.40189908863203e-13,9.77435643534363e-09,1.55423558138162e-12,0.152163445949554,1.85149538516998,3.4984185687259e-12,1.89603543281555,2.66998173570343e-10,6.29887472475971e-13,4.64964709529642e-13,6.92297191795532e-11,3.07089048634523e-10,11.8680114746094,0.666666686534882,"4FGL J0049.4-5402 ","3FGL J0049.4-5401 ","bcu","PMN J0049-5402              "
"121",2.05359268188477,2.05006098747253,3229.09497070312,1.29301129468662e-14,1.28118552889683e-14,1.273110001481e-14,0,1.69648407192906e-13,1.97481417655945,1.79518227540199e-12,3.24671713125557e-12,4.29107341065282e-16,0,0.000276731851045042,38.7960014343262,3.19542789459229,4.22221936233202e-13,5.10877395942799e-10,158.208755493164,1.7663771487153e-11,3.48542673672333e-13,6.92631996201953e-09,1.10723344555475e-12,0.0115051697939634,0.178061574697495,1.47907901204558e-12,0.367303967475891,6.79932568581343e-11,1.6252613404405e-13,1.10500564048325e-13,1.61966516587508e-11,1.33142982750023e-10,5.69357109069824,0.666666686534882,"4FGL J0049.5-4150 ","3FGL J0049.4-4149 ","bcu","1RXS J004939.9-415133       "
"122",2.49369072914124,2.22746634483337,929.485961914062,3.22364070116585e-13,3.39596081290472e-13,2.7415095475887e-13,0.408570289611816,9.94516148545208e-19,1.78774333000183,2.17266782343017e-09,2.24466543436472e-17,4.97730003913566e-13,0.487019211053848,0.00722979474812746,69.0859451293945,12.534839630127,1.6741589658869e-17,7.43627437405081e-10,398.875244140625,7.30796045270691e-16,4.82284622394663e-13,1.48423042745094e-08,2.33189877997531e-12,0.287691593170166,1.77709269523621,2.23434768950592e-12,1.94174420833588,1.51723619778998e-10,3.47579116096591e-13,1.47054257334557e-13,2.26740761583022e-11,1.52849455314907e-10,7.38880348205566,0.666666686534882,"4FGL J0049.6-4500 ","3FGL J0050.0-4458 ","bcu","PMN J0049-4457              "
"130",1.94727039337158,1.92516481876373,3315.74291992188,1.35687859534914e-14,1.31936367552183e-14,1.27842089806028e-14,0,2.31178086656375e-13,1.75345146656036,6.08020253069219e-13,4.23684871908581e-12,1.46868763260097e-16,0,0.000600244442466646,39.5532684326172,2.15601205825806,3.4254717118376e-13,3.5442015988707e-10,151.292297363281,1.41810703804812e-11,2.44853237078152e-13,6.66687408404365e-13,1.0702700025155e-16,0.0202295109629631,0.303698480129242,1.5600856110437e-12,0.812006592750549,6.79187123209246e-11,1.64059290783634e-13,2.60307644580141e-13,3.76790126876969e-11,1.37533873179052e-10,6.93903827667236,0.666666686534882,"4FGL J0052.9-6644 ","                  ","bcu","PMN J0052-6641              "
"131",2.74621891975403,2.7029767036438,634.91064453125,1.81065438250444e-12,1.77195530384061e-12,1.56505060647238e-12,0.718625426292419,1.09249882632254e-13,2.21813607215881,1.02752801822703e-08,2.67711785899294e-12,2.29926321038132e-12,0.393768221139908,0.00822517462074757,85.2625885009766,17.1959400177002,7.58168272303239e-17,1.99304994730198e-09,1086.84606933594,3.38821183363072e-15,1.25716299349821e-12,2.01452937664826e-10,3.13420452514434e-14,0.116393215954304,1.6249852180481,5.34974625363005e-12,1.75978767871857,2.62916244331279e-10,5.88318456451464e-13,1.00382308259976e-13,1.59141623490289e-11,2.57474486176079e-10,9.88073062896729,0.666666686534882,"4FGL J0054.4+8627 ","                  ","bcu","WN B0046.2+8611             "
"133",2.35478687286377,2.32111024856567,1144.33374023438,1.5252527702219e-13,1.59203975957228e-13,1.34162998636014e-13,0,6.22535202565123e-17,2.06551074981689,1.08893161154811e-09,1.33752770415264e-15,2.52781546779615e-13,0.868801414966583,0.00266428967006505,55.0838470458984,21.6045970916748,6.1911176326649e-14,6.68201438625005e-10,248.328216552734,2.66700810741538e-12,4.40231618520359e-13,2.74311346207257e-12,4.33325935719523e-16,0.110721543431282,1.10660982131958,1.72129216262362e-12,0.99636298418045,1.16064546862304e-10,2.69428983247152e-13,1.71874613066197e-13,2.60878263436126e-11,1.35811362156346e-10,4.90375757217407,0.666666686534882,"4FGL J0054.8-1954 ","                  ","bcu","TXS 0052-201                "
"134",2.3187096118927,2.23415589332581,959.473693847656,7.71358562960678e-13,7.92534007171275e-13,6.71046117978191e-13,1.37983751296997,8.84244659726733e-18,1.8606379032135,5.21101117811895e-09,1.87481703445005e-16,1.21386982496891e-12,0.885414361953735,0.00469494890421629,242.099380493164,91.5536651611328,2.43814381661531e-13,1.71482006372514e-09,734.948181152344,1.04666856778901e-11,1.13444713692457e-12,7.15819764574022e-12,1.13237558317382e-15,0.148580893874168,2.66111874580383,5.67766623646437e-12,2.80141019821167,4.63455496202414e-10,1.07958835014049e-12,4.88878197906634e-13,7.38983874093435e-11,4.61399696227716e-10,14.5726823806763,0.666666686534882,"4FGL J0055.1-1219 ","3FGL J0055.2-1213 ","bcu","TXS 0052-125                "
"137",2.38136410713196,2.27957272529602,1294.55993652344,1.00104508558331e-13,1.0787948496755e-13,9.1070692111693e-14,0,8.49277967135558e-19,2.10756325721741,1.68950964329895e-09,1.84236697063017e-17,3.91200906304373e-13,0.228714913129807,0.00218317075632513,51.674934387207,9.13626575469971,1.26733977587508e-13,4.40654013278419e-10,259.147705078125,5.47335874540034e-12,2.89438557756622e-13,1.0268963278456e-13,1.62048271962997e-17,0.154750972986221,1.08561539649963,1.58034913280702e-12,0.843474388122559,1.38935557503217e-10,3.21701161803273e-13,6.73012467695792e-14,1.02462387532865e-11,1.21751095316647e-10,5.25379848480225,0.666666686534882,"4FGL J0056.6-4452 ","                  ","bcu","2MASS J00565461-4452110     "
"138",2.10744094848633,1.88624203205109,1999.85876464844,6.25846149535612e-14,6.51310263859693e-14,5.12078714934999e-14,0,3.61572689496647e-17,1.38997316360474,9.54438417188896e-10,7.07001301595542e-16,2.26939682866113e-13,0.883439421653748,0.00415640138089657,73.0991287231445,28.3571090698242,2.56831827940424e-13,5.25611332236053e-10,268.915557861328,1.08015566976927e-11,3.56337247035821e-13,1.14442136323056e-10,1.82555725636128e-14,0.233212903141975,2.06476926803589,2.20738531619968e-12,2.18807506561279,1.48488402129665e-10,3.5306531461464e-13,3.92480427498232e-13,5.78923887994964e-11,1.98058930367395e-10,8.93008804321289,0.666666686534882,"4FGL J0056.6-5317 ","                  ","bcu","CRATES J005630.93-531931.5  "
"143",2.00904130935669,2.0077486038208,3147.4248046875,1.20981385513482e-14,1.15990735150896e-14,1.29059013571019e-14,0,1.80552648569934e-13,2.13619303703308,1.07518405290108e-09,3.39374730574937e-12,2.58133846329361e-13,0,-0.000396482268115506,27.3414630889893,2.34878921508789,2.83512173156544e-13,2.42782821624488e-10,121.020401000977,1.18089036812985e-11,1.66508015600302e-13,2.89924009279352e-12,4.64289622153098e-16,-0.0485272221267223,0.579728066921234,1.41498108802846e-12,1.00252604484558,1.21414406306641e-10,2.91495831378913e-13,1.10682452515286e-13,1.61384430125144e-11,1.26819513224241e-10,4.99142456054688,0.666666686534882,"4FGL J0058.6-1140 ","                  ","bcu","NVSS J005832-114050         "
"149",1.6079877614975,1.47025239467621,10507.6923828125,1.14490383573842e-15,1.19415530761035e-15,9.14578213204555e-16,0,3.43111552624648e-13,1.07217872142792,1.26749535888683e-13,5.44664920804072e-12,3.16688082749397e-17,0,0.000962461985182017,22.7304058074951,4.11448001861572,1.71877025416031e-13,1.16522014259601e-10,43.9648361206055,6.87911403188246e-12,8.382693410941e-14,4.684764295243e-12,7.62316999974221e-16,0.163688614964485,1.11415708065033,9.31621533389881e-13,1.19207262992859,1.37241329412063e-11,3.42902179632613e-14,1.84569983537226e-13,2.56557917271971e-11,6.20406781504101e-11,5.69055032730103,0.666666686534882,"4FGL J0101.7-5455 ","                  ","bcu","MRSS 151-121576             "
